customer,age,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,churn
1011815,30.0,False,7.0,3,614.0,False,29.99,D,False,True,61.97,166.75,79.99,0.0,0.0,0.345,-0.0198,15.97,9.67,1.0,2.139384732,-2.802505114,7.67,31,1.33,False
1009094,60.0,False,9.0,2,380.0,True,29.99,A,False,True,42.49,300.75,42.49,0.0,0.0,-0.675,0.0,13.86,7.67,0.0,10.96173733,-9.149935461,3.67,35,0.0,False
1003980,30.0,False,8.0,3,591.0,False,9.99,A,False,True,29.99,94.5,29.99,0.0,0.0,-0.01,0.0,13.0,0.33,0.0,4.729877217,-0.192321365,2.33,37,0.0,True
1029318,46.0,False,9.0,3,543.0,True,9.99,B,False,True,34.2,189.5,30.0,7.5,1.28,-0.83,-0.084,69.37,9.0,0.0,1.508607969,-3.093636294,10.33,19,0.0,True
1051368,28.0,False,6.0,2,153.0,True,79.99,E,False,True,47.1,320.5,49.99,35.25,6.78,4.55,0.6146,31.96,15.67,2.0,5.764705882,9.552144099,3.33,17,0.33,False
1062549,36.0,True,6.0,1,367.0,True,0.0,B,False,True,33.04,285.75,39.99,3.5,1.33,0.945,0.0456,67.2,15.0,7.0,4.697226938,-26.1966944,8.67,12,0.0,True
1023714,50.0,False,6.0,3,428.0,True,29.99,B,False,True,10.0,244.75,10.0,0.0,0.0,1.225,0.0,17.43,7.33,2.67,1.783792144,7.669209901,7.0,27,0.0,True
1012668,52.0,False,6.0,1,969.0,False,0.0,A,False,True,30.4,42.5,29.99,0.0,0.41,0.83,0.0244,0.37,0.67,0.0,3.291845494,-2.429095153,0.0,32,0.0,True
1060192,50.0,True,6.0,1,381.0,True,0.0,E,False,True,87.27,498.0,80.23,67.0,0.0,-4.94,-0.4856,78.82,25.67,4.67,0.484925754,-9.066741953,39.33,13,1.67,True
1047581,32.0,False,7.0,1,520.0,True,0.0,B,False,True,35.27,289.75,39.99,0.0,1.97,-0.715,-0.0456,1.33,1.33,0.0,0.810344828,-2.313878719,15.33,18,0.0,True
1039197,66.0,False,6.0,4,167.0,True,99.99,B,False,True,30.0,247.5,30.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,-2.519021159,0.0,22,0.0,False
1013816,26.0,False,6.0,1,832.0,True,0.0,A,False,True,49.99,288.5,59.99,0.0,0.0,0.15,0.0,82.32,11.33,7.33,1.552631579,14.46862241,3.0,27,0.0,True
1036889,66.0,True,6.0,5,183.0,True,29.99,B,False,True,29.29,265.25,39.99,0.0,0.0,-1.845,0.014,54.51,7.67,2.67,1.467037902,8.453274101,7.0,17,0.0,False
1039410,34.0,False,8.0,1,600.0,True,0.0,B,False,True,55.83,537.25,37.57,51.0,0.17,7.935,-0.199,139.04,16.0,3.33,1.6522773000000002,6.598686292999999,2.67,20,0.33,False
1043750,44.0,False,8.0,3,4.0,True,99.99,B,False,True,44.66,439.25,49.99,5.75,0.16,2.715,0.1034,2.42,11.67,0.33,2.642185401,1.092476921,5.67,19,2.33,False
1034755,52.0,True,6.0,1,545.0,True,0.0,C,False,True,35.72,143.5,29.99,0.0,2.02,-0.57,0.0166,44.96,1.33,0.0,1.75,9.91105674,1.0,18,0.0,False
1021588,52.0,False,5.0,1,660.0,True,0.0,B,False,True,42.91,273.25,32.49,33.75,0.0,9.375,0.6018,128.56,17.0,4.67,1.4158098769999998,5.866028482000001,8.67,22,0.0,False
1049244,28.0,False,9.0,1,567.0,False,0.0,B,False,True,35.24,196.25,34.99,0.0,0.0,0.475,-0.005,16.66,5.67,1.0,1.17644464,-4.479772936,2.67,19,0.0,True
1007865,28.0,False,6.0,2,828.0,True,29.99,A,False,True,72.09,508.25,69.99,58.0,0.0,0.115,-0.0618,290.86,54.33,36.0,1.766437684,-1.167752846,17.0,32,0.0,False
1080534,30.0,False,8.0,1,269.0,True,0.0,B,False,True,52.66,491.0,44.99,48.25,0.78,3.38,0.5216,41.81,5.33,5.33,1.677419355,-0.354681929,4.67,9,0.67,False
1068580,50.0,False,5.0,1,330.0,True,0.0,G,False,True,58.68,567.75,65.8,0.0,0.0,-0.075,-0.1738,155.54,39.67,23.0,0.518960259,-6.659191965,8.33,11,0.0,False
1057787,32.0,False,3.0,2,97.0,True,129.99,C,True,True,85.37,1756.5,84.99,0.25,0.0,5.59,-0.1426,313.29,229.33,100.0,0.938554307,1.326927437,73.33,11,2.0,True
1014068,44.0,False,6.0,1,765.0,True,0.0,D,False,True,14.59,34.75,10.0,1.25,0.0,0.405,0.0732,3.56,0.0,0.0,7.154506437999999,-7.523755997,1.0,25,0.0,False
1026208,28.0,False,5.0,1,770.0,True,0.0,E,True,False,84.3,685.25,44.99,109.0,0.0,5.355,0.6892,275.74,20.67,9.67,1.370153906,-11.9845442,1.67,26,2.67,True
1041636,48.0,False,9.0,1,470.0,True,0.0,B,False,True,48.96,283.5,30.0,52.0,0.0,-0.85,-0.3792,50.54,11.67,1.33,7.125,-5.620784137,11.33,15,0.0,True
1057944,38.0,False,6.0,4,185.0,True,29.99,C,True,True,40.74,92.25,44.99,0.0,0.0,-1.425,-0.035,0.61,6.0,0.33,2.702702703,-7.517726458999999,1.67,13,0.0,False
1017477,26.0,False,7.0,2,127.0,True,29.99,A,False,True,224.49,2034.75,74.99,353.25,0.0,-20.515,-2.8458,351.57,43.33,0.0,1.640608696,10.22632994,19.33,29,1.33,True
1014187,28.0,False,6.0,1,762.0,True,0.0,A,False,True,18.9,14.5,16.99,4.0,0.2,-0.11,-0.0382,0.0,0.0,0.0,8.0,2.386308064,1.0,25,0.0,True
1080808,60.0,True,9.0,1,315.0,True,0.0,D,False,True,59.12,821.5,59.99,0.0,4.38,3.49,-0.064,205.24,37.0,1.0,0.504447099,-1.067341767,20.33,11,1.33,True
1044940,38.0,True,5.0,3,12.0,True,149.99,C,False,True,90.3,340.5,79.99,81.25,0.0,0.43,0.4638,88.74,32.33,23.67,0.260727487,20.83321994,2.33,16,0.0,True
1037094,66.0,False,1.0,1,580.0,False,0.0,A,False,True,42.48,200.0,47.47,0.0,0.0,-1.26,0.0998,48.74,18.67,3.67,2.8779894610000003,-4.53315559,4.0,19,0.0,True
1057762,54.0,True,6.0,1,331.0,True,0.0,A,False,True,30.27,232.5,30.0,0.0,0.0,0.67,-0.0054,75.06,37.0,6.33,1.076777848,8.471367134,2.33,11,0.0,True
1024488,42.0,False,9.0,7,231.0,True,129.99,C,False,True,85.91,793.25,94.99,0.5,3.81,2.555,-0.0936,72.92,27.0,8.33,2.47537037,5.613306613,26.33,24,0.0,True
1051814,54.0,False,8.0,1,376.0,True,0.0,A,False,True,10.09,65.0,10.0,1.75,0.0,-0.96,-0.0018,11.71,22.67,3.67,4.420991926,8.678594885,8.0,12,0.0,True
1012095,34.0,False,4.0,1,921.0,False,0.0,A,False,True,34.99,289.5,44.99,0.0,0.0,-2.01,0.0,3.09,14.67,1.67,1.18119537,-1.028570435,5.67,31,4.0,False
1095599,46.0,False,6.0,1,182.0,True,0.0,E,False,False,34.15,175.75,43.12,1.25,0.55,-0.735,0.0402,18.73,18.67,0.33,0.956939859,10.74646116,5.67,7,4.0,False
1043433,36.0,True,9.0,2,271.0,True,149.99,B,False,True,48.63,270.25,50.0,0.0,0.88,2.095,0.0166,34.48,14.33,1.33,2.44548034,-21.16445879,8.33,17,0.0,True
1011004,60.0,True,3.0,3,674.0,False,9.99,D,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003757605,0.0,34,0.0,True
1067341,38.0,False,6.0,1,445.0,True,0.0,B,False,True,52.04,300.25,29.99,62.25,0.0,-0.545,-0.28,0.0,0.0,0.0,0.0,2.275062525,0.0,15,0.0,False
1056328,50.0,False,5.0,1,402.0,True,0.0,B,False,True,30.0,154.5,40.0,0.0,0.0,-0.53,0.0,72.9,23.67,18.33,0.8902305159999999,-3.14672222,0.67,13,0.0,False
1033623,26.0,True,8.0,1,619.0,False,0.0,B,False,True,30.5,222.5,30.0,0.0,0.0,1.97,0.01,27.68,12.0,1.0,1.565955909,-1.845645773,2.67,20,0.0,False
1020214,44.0,False,6.0,2,561.0,True,79.99,B,False,True,29.99,8.5,29.99,0.0,0.0,-0.09,0.0,0.0,0.0,0.0,0.0,-10.97606906,0.0,28,0.0,True
1037928,34.0,False,7.0,1,618.0,True,0.0,B,False,True,75.38,348.0,69.99,0.0,2.07,2.56,0.1322,46.02,9.67,1.0,11.44444444,20.48143808,4.0,21,0.33,False
1016291,26.0,True,1.0,2,300.0,True,59.99,B,True,True,127.28,957.75,97.49,60.5,7.19,6.365,0.9764,305.68,21.0,7.67,2.401078391,6.080706499,14.67,24,7.33,True
1021047,36.0,False,6.0,2,646.0,True,29.99,B,False,True,11.07,57.0,10.0,0.75,0.68,0.5,-0.0058,1.59,6.0,1.0,4.868913858,-3.289201832,6.67,22,0.0,False
1008698,64.0,False,9.0,1,1014.0,True,0.0,A,False,True,11.91,78.75,8.21,5.25,0.64,2.925,-0.187,0.14,1.0,0.0,0.478487614,-0.558440409,0.33,34,0.0,False
1069549,36.0,False,7.0,1,323.0,False,0.0,C,True,True,25.87,46.0,29.99,0.0,0.0,-0.32,0.1624,8.58,2.67,0.67,1.194166667,7.208548026,2.0,11,0.0,True
1013005,30.0,False,6.0,1,788.0,True,0.0,F,True,False,73.04,273.5,29.99,78.75,0.0,0.83,0.0956,10.52,19.0,2.33,1.824473684,-22.23562975,4.67,26,2.33,True
1017333,62.0,False,4.0,3,706.0,True,9.99,A,True,True,30.27,74.5,30.0,0.0,0.0,-1.35,-0.0054,0.07,0.67,0.0,0.642398287,6.906346632999999,6.0,23,0.0,False
1053370,40.0,False,7.0,4,292.0,True,79.99,A,False,True,48.89,337.25,29.99,33.5,0.0,3.795,0.82,75.29,26.33,6.0,0.605476813,2.942972817,7.0,16,0.0,True
1099025,62.0,False,9.0,1,1087.0,False,0.0,A,False,True,30.08,4.25,30.0,0.0,0.0,-0.085,-0.0014,0.0,0.33,0.0,3.0,-14.66819295,0.0,36,0.0,True
1060367,48.0,True,3.0,1,488.0,True,0.0,F,False,True,13.25,53.25,10.0,0.0,0.0,0.555,0.0,0.87,16.67,0.67,0.980588235,3.347175862,1.33,17,0.0,False
1011031,44.0,True,8.0,2,405.0,True,9.99,A,False,True,141.21,695.25,72.29,201.0,0.0,3.295,0.0388,40.62,78.67,21.0,8.206740649,-1.62652318,9.33,34,1.67,False
1006699,42.0,False,1.0,6,45.0,True,149.99,C,False,True,155.33,1630.25,149.99,0.0,0.0,-3.925,0.0062,775.96,64.33,17.33,3.014456522,-12.29392361,13.0,37,2.67,False
1023544,24.0,False,4.0,3,396.0,True,149.99,A,False,True,78.43,1139.75,84.99,0.25,0.36,-4.655,-0.0482,296.02,39.67,3.0,1.533352941,-9.586912116,10.0,23,4.67,True
1059798,20.0,False,2.0,1,321.0,True,0.0,B,True,True,35.31,701.0,44.99,0.0,0.0,-0.62,-0.0064,132.0,57.67,24.67,0.540265684,4.412427699,2.67,11,3.67,False
1084760,38.0,False,6.0,1,303.0,True,0.0,D,True,True,54.24,219.5,59.99,0.0,0.0,2.15,-0.005,22.49,4.0,1.0,0.956309097,-0.106416345,4.33,10,1.33,False
1024976,60.0,True,9.0,3,169.0,False,149.99,C,False,True,10.0,397.25,10.0,0.0,0.0,-0.565,0.0,83.23,38.67,25.0,3.399747395,-16.37102724,2.0,22,0.0,False
1037790,54.0,False,7.0,1,619.0,True,0.0,B,False,True,96.25,78.0,73.19,0.0,23.06,0.02,0.0928,0.0,1.0,0.0,0.0,-12.61251438,2.0,21,0.0,True
1080793,40.0,True,6.0,1,315.0,True,0.0,B,True,True,20.8,268.0,28.3,0.0,0.0,-2.18,-0.8514,112.35,17.67,6.33,0.914291836,2.434217567,4.33,11,1.33,False
1034166,36.0,False,6.0,2,689.0,True,59.99,B,True,False,32.49,77.25,32.49,0.0,0.0,0.435,0.0,27.0,8.67,4.33,7.239700375,0.090921406,1.0,24,0.0,False
1043482,30.0,False,6.0,2,335.0,True,149.99,E,False,True,62.75,1719.5,53.62,45.25,0.0,-11.05,-0.4068,596.39,211.33,113.33,0.588110534,-4.626784865,10.0,15,31.67,True
1025948,28.0,False,5.0,1,603.0,True,0.0,B,False,True,19.79,23.0,16.99,4.75,0.0,-0.28,-0.056,1.38,0.0,0.0,0.579778831,-12.62512405,1.0,20,0.0,True
1043687,56.0,False,8.0,1,559.0,True,0.0,B,False,True,38.18,127.25,30.0,0.0,0.0,-1.725,-0.1156,5.06,1.67,0.0,3.575107296,19.24931133,4.0,19,0.0,True
1025406,42.0,True,7.0,2,172.0,True,149.99,B,False,True,42.74,133.5,44.99,0.0,0.0,-1.61,0.0,0.0,0.0,0.0,0.0,10.16267412,0.0,26,0.0,False
1064058,38.0,False,7.0,2,374.0,True,149.99,C,False,True,38.75,536.5,44.99,9.75,0.1,1.13,0.1348,14.57,9.33,3.33,0.876720773,5.169540142,2.0,14,0.0,False
1003796,50.0,True,4.0,5,310.0,True,9.99,A,False,True,33.25,292.75,30.0,0.0,0.0,1.405,0.0,52.97,6.0,1.33,3.92735815,-4.770053694,5.33,39,1.67,True
1041114,30.0,False,7.0,1,537.0,True,0.0,B,False,True,38.45,361.0,30.0,8.5,0.0,-0.14,-0.0842,85.02,22.0,2.0,1.253027291,9.404832824,12.67,18,0.0,False
1063195,38.0,False,5.0,1,410.0,True,0.0,C,False,True,31.66,16.25,29.99,0.0,1.67,-0.225,-0.0334,0.76,0.0,0.0,1.0,-21.96672798,0.0,14,0.0,True
1006218,36.0,False,3.0,4,376.0,True,29.99,A,False,False,63.99,585.5,37.99,54.25,0.0,-1.85,-0.423,149.63,69.67,117.0,1.539264554,-5.63315605,42.0,37,0.0,True
1011726,50.0,False,7.0,3,41.0,True,129.99,A,False,True,69.54,1218.75,59.02,23.25,0.0,-5.915,0.7134,359.16,73.0,26.0,0.549452055,1.195568659,18.0,29,6.0,True
1068736,68.0,True,3.0,1,267.0,True,0.0,E,False,True,41.77,122.75,29.99,32.75,0.0,-2.455,-0.2356,12.55,5.0,0.33,0.940438871,2.039671806,0.33,9,1.0,True
1014129,58.0,False,5.0,1,763.0,True,0.0,A,True,False,62.12,394.25,50.0,26.25,0.0,-1.805,0.1714,96.36,34.67,2.33,3.055390702,-13.3765823,10.33,25,1.33,False
1058641,66.0,False,3.0,1,496.0,True,0.0,B,False,True,30.0,2.0,40.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,1.212175081,0.0,17,0.0,False
1014707,62.0,False,7.0,1,754.0,False,0.0,A,False,True,40.42,122.0,29.99,15.0,0.45,-0.96,-0.1888,4.62,3.33,0.0,2.125,-6.2106315310000015,19.0,25,0.0,False
1068066,62.0,False,7.0,1,379.0,True,0.0,B,False,True,42.47,283.0,49.99,0.0,0.0,-1.66,-0.0296,33.71,32.0,13.0,4.660396543,11.39078664,7.33,13,0.0,False
1000837,46.0,True,9.0,4,486.0,True,59.99,A,False,True,156.87,1392.0,159.99,0.0,0.2,-1.8,0.0208,184.95,71.0,16.0,6.879361702000001,-1.513713293,17.67,50,0.0,True
1045450,36.0,True,9.0,1,602.0,True,0.0,B,False,True,82.04,835.5,84.99,23.25,0.0,-3.13,-0.141,100.71,37.33,8.0,6.202681136,9.194092779,3.67,20,0.0,False
1040213,48.0,True,4.0,4,185.0,True,99.99,E,True,True,100.23,1257.25,66.03,70.25,4.01,-23.705,-0.88,171.98,47.67,14.33,1.313038034,-14.94955684,26.0,16,5.33,True
1011776,34.0,False,6.0,5,186.0,True,149.99,A,False,True,76.72,1355.25,84.99,0.0,0.0,0.475,0.005,436.39,107.0,55.67,1.619764432,4.564879383,14.0,33,1.33,False
1010148,20.0,False,5.0,2,225.0,True,29.99,D,False,True,38.89,202.0,54.99,0.0,0.59,-0.8,0.1832,48.39,17.67,0.67,1.568361225,1.994080511,3.0,29,0.0,False
1041938,40.0,False,6.0,2,82.0,True,149.99,B,False,True,33.53,38.5,29.99,0.75,0.0,0.11,-0.0058,8.0,5.0,0.0,5.333333333,6.345529298,2.67,21,0.0,True
1096798,56.0,False,5.0,1,202.0,True,0.0,C,False,True,40.2,198.5,49.99,0.0,0.0,-0.65,-0.0042,57.75,9.0,3.67,1.6505240330000002,-2.367553411,2.67,7,10.0,False
1086031,30.0,False,6.0,1,250.0,True,0.0,B,False,True,62.05,788.5,44.99,69.5,0.0,0.47,0.3268,150.19,62.0,10.0,0.7958980640000001,-3.093627077,18.0,8,0.0,True
1037583,58.0,False,6.0,2,533.0,True,29.99,E,False,True,56.2,224.0,65.08,0.0,0.0,1.88,0.0758,11.39,3.33,0.33,1.689902831,-10.47422801,5.33,19,0.67,False
1032197,34.0,False,4.0,1,565.0,True,0.0,C,False,True,30.27,8.25,30.0,0.0,0.0,-0.065,-0.0054,0.0,0.33,0.0,1.492537313,-16.61111753,0.33,19,0.0,False
1008902,54.0,True,4.0,2,328.0,True,29.99,C,False,True,53.88,318.0,50.0,9.25,1.1,-2.6,-0.0776,34.34,11.33,2.33,1.598206001,13.62577116,3.0,34,0.0,False
1053645,42.0,True,7.0,1,360.0,True,0.0,B,False,True,52.17,251.0,59.99,0.0,0.0,-0.2,-0.004,58.08,19.33,19.0,4.895625,1.35711832,3.67,12,0.0,True
1004678,40.0,True,4.0,7,462.0,True,29.99,A,False,True,38.71,288.75,38.71,0.0,0.0,-0.435,-0.6774,96.97,11.0,0.33,5.194805195,10.21733434,7.33,37,10.67,False
1062824,28.0,False,6.0,3,153.0,True,99.99,E,False,True,107.94,1902.0,59.99,134.25,0.0,-2.32,-0.5872,101.93,53.33,8.67,1.012631845,-16.05873637,83.67,14,20.67,False
1096149,30.0,False,3.0,2,55.0,True,129.99,D,True,False,69.68,564.75,32.7,90.5,0.6,-11.295,-1.4284,158.59,37.33,20.33,0.615801527,-8.028200091,12.33,8,5.33,False
1094750,32.0,True,6.0,1,260.0,True,0.0,E,False,True,40.69,457.75,33.1,32.75,0.0,5.525,-0.1744,32.34,3.0,0.33,9.779443255,5.134891234,4.0,9,2.67,False
1048454,54.0,True,6.0,4,155.0,True,9.99,B,False,True,54.79,481.5,39.99,37.0,0.0,-3.11,-0.29600000000000004,97.89,31.33,5.33,2.53400452,1.024599092,16.33,19,2.33,False
1044605,64.0,False,6.0,1,442.0,True,0.0,B,False,True,36.52,41.75,30.0,0.0,0.0,-0.255,-0.0054,1.21,4.67,0.0,1.997858672,-5.248896181,2.33,15,0.0,False
1080888,46.0,False,6.0,1,206.0,True,0.0,C,False,True,40.31,220.75,54.99,0.0,0.0,-1.315,0.0936,33.84,5.33,0.0,1.461932789,3.037066546,10.33,7,0.0,False
1059631,22.0,False,4.0,2,114.0,True,199.99,B,False,True,69.23,389.25,69.99,0.0,0.0,2.035,-0.1848,74.45,20.0,12.0,0.745454545,3.852249408,3.33,11,0.0,False
1027224,36.0,True,4.0,1,590.0,True,0.0,B,False,True,50.28,721.25,59.99,0.0,0.1,-1.185,0.1034,53.27,11.0,3.33,1.4482758619999998,0.004444973,4.0,19,7.67,False
1028726,56.0,True,9.0,1,578.0,False,0.0,B,False,True,34.14,219.0,30.0,6.75,0.0,-4.38,-0.0828,74.52,18.67,3.0,2.866081229,10.60879549,21.67,19,0.0,True
1027379,46.0,False,4.0,1,589.0,False,0.0,B,False,True,83.51,688.0,50.0,101.75,4.52,0.96,-0.0558,246.46,13.67,2.67,2.377987092,0.6459545170000001,8.33,19,1.0,False
1022761,28.0,False,6.0,1,705.0,True,0.0,B,False,True,30.24,26.25,29.99,0.0,0.0,-0.525,-0.005,3.79,5.0,0.33,3.370786517,-5.72219417,0.0,23,0.0,True
1075564,26.0,False,7.0,1,335.0,True,0.0,B,False,True,51.24,534.75,59.99,0.0,0.0,-0.095,0.075,107.07,22.0,0.67,1.101789474,-2.452214759,3.0,12,0.33,False
1000022,50.0,False,5.0,13,162.0,True,129.99,E,True,True,60.19,1424.5,56.25,0.0,0.0,-22.69,-1.1038,939.35,7.67,39.0,2.631648251,-29.61221894,23.67,54,0.33,True
1014395,46.0,True,6.0,3,495.0,True,29.99,C,False,True,33.99,411.75,34.11,0.0,0.0,0.405,0.188,83.39,14.33,3.33,0.88027098,-1.931155093,3.33,29,1.67,True
1011309,38.0,False,8.0,2,897.0,False,29.99,A,False,True,48.68,211.75,42.49,23.75,0.0,-1.575,-0.1038,70.01,17.33,8.0,3.30316015,8.332429146,7.67,30,0.0,True
1056741,48.0,False,7.0,3,86.0,True,99.99,B,False,True,33.19,889.0,10.0,92.75,0.0,-0.5,0.0062,235.51,70.33,10.33,1.804046646,6.075053285,20.67,17,0.0,False
1006551,46.0,True,9.0,1,945.0,False,0.0,A,False,False,31.15,48.0,32.49,0.0,0.0,0.14,-0.0056,0.95,7.0,0.0,0.8165,11.46821722,2.67,31,0.0,True
1071988,34.0,True,6.0,1,415.0,True,0.0,A,False,True,49.36,446.0,44.99,24.0,5.72,0.5,0.0906,144.85,31.33,17.67,1.496441476,3.991300221,6.33,14,0.0,True
1041494,24.0,False,1.0,1,640.0,True,0.0,E,False,True,37.17,662.0,30.0,10.5,0.0,-1.14,0.0896,70.86,45.0,5.0,0.452402597,0.939104542,4.67,22,5.0,True
1098096,30.0,False,8.0,2,474.0,True,29.99,F,False,False,94.38,1330.25,84.99,43.0,0.0,-0.545,-0.2682,459.58,67.33,37.33,2.725146199,19.116541,21.33,42,5.33,False
1044061,48.0,False,5.0,1,509.0,True,0.0,C,False,True,76.73,1080.5,84.99,0.0,0.26,-7.73,-0.0348,133.03,67.67,11.67,1.5605821380000002,10.38127595,16.67,17,0.33,False
1010820,34.0,True,8.0,1,1017.0,False,0.0,A,False,True,39.41,326.25,32.49,17.75,0.0,2.695,0.374,21.84,1.33,6.0,7.93804453,8.957263888,2.67,34,0.0,True
1007652,54.0,False,7.0,1,991.0,False,0.0,A,False,True,34.99,52.0,34.99,0.0,0.0,-0.52,0.0,6.57,5.67,0.0,4.9046321530000005,-5.030553225,1.0,33,0.0,True
1085708,26.0,True,4.0,1,359.0,True,0.0,A,False,True,62.91,909.0,44.99,69.75,3.46,2.26,0.5514,310.18,33.67,6.67,0.7018699190000001,-11.27035917,13.0,12,4.0,True
1099040,48.0,False,7.0,2,582.0,True,29.99,D,False,True,55.21,552.5,59.99,0.0,0.0,-5.97,-0.005,109.69,11.0,1.33,1.269456438,7.622302062999999,16.0,32,0.33,True
1022374,48.0,True,9.0,1,353.0,True,0.0,B,False,True,38.24,519.25,44.99,0.0,0.0,12.175,0.0,239.9,29.0,7.0,0.685575789,-12.2448131,4.33,23,2.33,True
1033426,26.0,False,7.0,1,667.0,True,0.0,A,True,True,16.99,10.5,16.99,0.0,0.0,0.01,0.0,0.41,0.0,0.0,9.447761194,9.070744195,0.33,22,0.0,False
1043260,46.0,True,9.0,1,563.0,False,0.0,A,False,True,30.1,106.25,29.99,0.0,0.0,-1.105,-0.0022,0.0,0.0,0.0,0.0,-11.13734275,0.0,19,0.0,False
1049552,48.0,False,7.0,1,395.0,True,0.0,B,False,True,86.82,792.75,75.0,0.0,2.15,-4.635,-0.0976,251.68,39.33,11.33,5.028913043,-3.989482469,14.0,13,0.0,True
1023658,44.0,True,7.0,1,800.0,True,0.0,B,False,True,51.08,481.25,50.0,0.0,0.59,1.315,-0.0216,78.12,5.67,0.0,4.44548034,11.10589753,1.33,27,0.0,False
1073357,34.0,False,3.0,1,300.0,True,0.0,B,False,False,14.25,420.5,10.0,0.0,0.0,-1.59,-0.005,64.93,16.0,13.67,1.427323041,7.446265177000001,6.67,10,0.0,True
1076317,44.0,True,6.0,1,224.0,True,0.0,B,False,True,27.55,64.5,19.99,1.75,3.47,0.75,0.1098,1.25,0.0,0.33,0.818553888,2.299466721,4.33,7,0.0,True
1015918,32.0,False,8.0,8,292.0,True,79.99,A,False,True,127.42,1113.5,74.99,75.0,12.94,0.99,-1.5422,174.9,97.0,6.0,5.51447285,-5.746247039,13.67,28,0.33,True
1061308,28.0,False,3.0,1,313.0,True,0.0,B,False,True,127.29,1860.25,84.99,166.75,0.0,-20.925,-1.0262,432.69,62.33,29.33,2.440949367,-14.95335679,21.67,10,1.67,True
1023662,68.0,True,8.0,2,502.0,True,59.99,C,False,True,48.17,311.25,50.0,0.0,0.42,-4.145,-0.0006,17.06,10.33,1.0,3.342786683,-16.42586395,5.0,25,0.0,True
1050039,24.0,False,1.0,2,19.0,True,199.99,B,False,True,232.3,3633.75,159.99,474.5,0.0,-3.615,-0.6748,1158.76,208.33,25.67,2.0261774740000003,12.09297449,54.0,15,1.0,True
1060311,46.0,True,6.0,1,488.0,True,0.0,B,False,True,75.01,517.0,39.99,97.25,0.16,2.3,0.8852,22.53,6.67,0.0,1.554783245,2.065708679,14.0,17,0.67,True
1014179,26.0,True,3.0,2,82.0,True,29.99,A,False,True,69.42,646.0,50.0,57.5,1.92,-0.3,0.0052,201.85,18.33,4.67,3.362647665,12.80626123,13.0,29,0.33,False
1007601,58.0,True,6.0,2,767.0,True,29.99,A,False,True,51.76,332.75,32.49,70.0,1.28,8.025,1.0962,27.25,40.67,1.67,2.096048457,4.342596732,2.33,37,0.0,True
1071161,38.0,True,7.0,1,251.0,True,0.0,B,False,True,15.5,143.5,15.17,0.0,0.0,-1.93,0.3032,0.0,0.0,0.0,0.0,-7.123022519,0.0,8,0.0,False
1033589,46.0,True,7.0,3,163.0,True,29.99,A,False,True,66.99,380.5,49.99,6.5,11.83,-3.19,-0.073,41.31,15.67,4.0,4.85,8.524512572,18.33,20,4.0,True
1081079,34.0,False,4.0,2,177.0,True,149.99,B,False,True,79.63,392.75,49.02,96.75,10.29,-7.855,-0.8928,23.71,3.0,3.0,1.579565217,12.48531665,16.0,11,0.33,True
1003930,50.0,True,6.0,1,1224.0,True,0.0,E,False,True,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.767686928,0.0,41,0.0,True
1070491,54.0,False,4.0,1,317.0,True,0.0,E,False,True,138.97,1278.0,81.45,197.5,0.71,-1.62,-1.2796,302.48,25.33,5.67,3.02026087,13.7442601,12.0,10,4.67,True
1091259,28.0,True,6.0,1,142.0,True,0.0,B,False,True,41.11,167.0,44.99,0.0,0.32,-0.76,0.0228,14.41,1.67,0.0,1.738347946,-12.07042022,1.0,12,0.33,True
1050382,50.0,False,6.0,1,557.0,True,0.0,D,True,True,33.71,113.5,29.99,0.0,0.47,1.55,0.043,11.93,6.67,0.67,7.333333333,5.532936756000002,0.0,19,0.0,False
1061848,54.0,False,3.0,1,310.0,True,0.0,E,False,True,159.02,2236.0,85.19,291.75,0.0,-2.02,-1.4806,874.74,130.33,88.67,0.550321491,-11.7168763,32.33,10,1.0,False
1016599,42.0,False,7.0,2,227.0,True,29.99,C,False,True,48.98,367.75,49.99,15.0,0.0,1.845,0.3002,64.41,18.67,5.33,0.732811627,22.71057973,5.67,30,0.0,False
1003657,36.0,False,8.0,1,1132.0,False,0.0,A,False,True,34.43,210.0,29.99,4.25,0.0,0.02,-0.0164,22.62,18.67,0.33,2.568045469,8.356330557,4.67,37,0.0,True
1004397,42.0,True,7.0,3,265.0,True,29.99,A,False,True,39.89,479.25,44.99,14.0,0.0,0.775,0.252,51.69,6.67,0.0,1.5987745619999998,4.797458643,5.33,38,7.0,False
