customer,age,occupation,regionType,marriageStatus,children,income,numHandsets,handsetAge,smartPhone,currentHandsetPrice,creditRating,homeOwner,creditCard,avgBill,avgMins,avgrecurringCharge,avgOverBundleMins,avgRoamCalls,callMinutesChangePct,billAmountChangePct,avgReceivedMins,avgOutCalls,avgInCalls,peakOffPeakRatio,peakOffPeakRatioChangePct,avgDroppedCalls,lifeTime,lastMonthCustomerCareCalls,numRetentionCalls,numRetentionOffersAccepted,newFrequentNumbers,churn
1094937,38.0,crafts,town,True,False,6.0,1,257.0,True,0.0,D,False,True,182.42,1604.25,134.35,109.5,5.34,1.335,-0.4644,708.16,11.0,13.0,3.305779817,-9.266952356000001,20.0,9,8.33,0,0,1,False
1076895,34.0,,,True,False,9.0,1,221.0,True,0.0,C,False,True,10.83,64.5,10.0,0.0,0.0,0.07,-0.0166,10.28,3.67,0.67,2.778333333,3.650681938,3.0,7,0.0,0,0,0,False
1096943,48.0,self-employed,town,True,False,9.0,1,198.0,True,0.0,D,False,True,99.12,969.75,73.86,70.75,0.0,4.185,-0.4628,269.03,34.33,41.33,3.87125,-4.287751176,6.33,7,1.67,0,0,0,False
1071018,78.0,retired,,False,False,7.0,2,82.0,True,199.99,B,False,True,29.99,771.0,26.99,10.0,0.0,-0.14,-0.5998,0.14,0.0,0.0,1.056069526,11.27944639,2.33,12,4.0,2,1,0,True
1095234,,,,,False,,1,251.0,True,0.0,E,True,False,46.72,708.25,44.91,10.25,0.0,4.255,0.1364,234.35,27.33,25.67,0.35090635600000003,-2.887027662,7.0,14,0.0,0,0,0,True
1070110,60.0,,,True,False,6.0,1,365.0,True,0.0,C,False,True,42.46,737.0,39.99,33.5,0.0,-3.32,-0.2494,0.0,0.0,0.0,0.0,-2.252124147,0.0,13,0.0,0,0,0,False
1083929,,,,,False,,1,199.0,True,0.0,C,True,False,35.65,569.0,44.99,0.25,0.0,0.98,-0.0054,109.7,21.0,4.33,0.9118541029999999,-5.348579593,14.67,7,0.0,0,0,0,False
1053940,58.0,self-employed,town,True,False,6.0,2,86.0,True,149.99,B,False,True,88.89,590.0,60.23,0.0,0.42,-4.58,-0.778,99.08,38.33,21.33,1.325,8.752412905,7.0,14,2.67,0,0,0,False
1022221,34.0,,suburban,False,False,7.0,2,314.0,True,29.99,C,True,False,75.68,665.25,75.0,0.0,0.0,-0.705,-0.0134,67.43,39.33,6.67,2.338358209,-3.371315542,6.0,21,0.0,0,0,0,True
1044843,36.0,,,False,False,,1,609.0,True,0.0,B,True,False,81.77,916.5,44.99,6.75,31.66,6.39,-0.3584,135.56,10.0,19.33,1.186046512,-1.804983072,2.67,21,13.33,0,0,0,True
1008679,58.0,,,True,True,7.0,3,15.0,True,29.99,D,False,True,98.78,718.0,34.98,184.25,0.0,12.14,3.0439999999999996,107.61,24.0,14.67,0.6469331429999999,0.95315114,17.67,32,0.0,0,0,0,False
1011782,36.0,clerical,suburban,True,True,5.0,4,84.0,True,29.99,A,False,True,78.25,543.5,85.0,0.0,0.0,2.07,0.0,174.29,39.0,12.33,3.36984375,13.22428475,8.0,29,0.33,0,0,0,True
1097854,,,suburban,,False,,2,998.0,False,29.99,A,True,False,4.19,15.75,0.0,11.25,0.0,0.065,0.0072,4.65,0.33,0.67,0.5825,3.500025721,1.33,53,0.0,0,0,3,False
1079963,52.0,,suburban,True,True,5.0,1,317.0,True,0.0,E,False,True,35.09,182.25,44.99,0.25,0.0,-2.325,0.0058,21.63,10.0,0.67,1.714530647,22.42576041,6.33,11,1.67,0,0,0,False
1020705,50.0,professional,,True,True,9.0,3,122.0,True,39.99,G,False,True,298.85,1219.5,50.0,804.25,0.0,-23.55,-4.8886,262.87,45.33,2.67,4.086770833,-0.322829367,23.33,28,0.0,0,0,0,True
1018731,52.0,crafts,town,True,True,6.0,2,334.0,False,29.99,B,False,True,49.99,738.0,59.99,0.0,0.0,5.16,0.0,261.92,75.33,33.67,0.427163245,8.907268951,24.33,25,0.0,0,0,0,False
1001732,32.0,,,True,True,5.0,8,324.0,True,29.99,A,False,True,84.11,810.0,59.99,111.25,0.0,-0.92,0.1096,250.38,113.67,71.33,2.813120112,12.76714373,20.0,44,0.0,1,1,0,True
1072756,,,,,False,,1,349.0,True,0.0,B,True,False,48.0,486.0,52.49,15.75,0.0,13.82,0.1808,72.84,23.33,1.33,2.024746907,-6.149959946,1.67,12,0.0,0,0,1,False
1040337,48.0,professional,,False,False,9.0,4,175.0,True,59.99,B,False,True,29.99,13.0,29.99,0.0,0.0,-0.24,0.0,0.95,2.0,0.0,1.4024024019999999,11.00254539,0.67,18,0.0,0,0,0,True
1072281,,,town,,False,7.0,1,306.0,True,0.0,C,True,True,60.43,281.75,69.99,0.0,0.2,1.905,-0.0088,0.0,0.0,0.0,0.0,-10.34128072,0.0,10,0.0,0,0,0,True
1012549,58.0,,,True,True,9.0,4,383.0,True,149.99,A,False,True,60.53,110.5,69.99,0.0,0.0,-0.09,-0.0108,22.27,19.67,1.0,0.5503875970000001,12.985014699999999,5.0,26,0.33,0,0,0,False
1065654,,,suburban,,False,,1,351.0,True,0.0,F,True,False,29.99,77.5,39.99,0.0,0.0,-0.51,0.0,0.0,0.0,0.0,0.0,-10.4760712,0.0,12,0.0,0,0,0,False
1062699,,,suburban,,False,8.0,2,442.0,True,79.99,B,False,True,18.88,7.0,14.88,0.0,0.0,-0.14,0.0026,0.0,0.0,0.0,0.0,-20.77131504,0.0,16,0.0,1,1,0,True
1087697,54.0,crafts,town,False,True,3.0,2,221.0,True,99.99,B,False,True,39.06,1348.5,44.99,1.25,3.61,2.93,-0.0734,299.18,54.0,0.33,0.43257777799999997,-1.116731698,21.0,12,19.0,0,0,3,True
1084145,,,suburban,,False,,1,198.0,True,0.0,E,True,False,56.83,1219.75,44.99,74.25,0.16,9.125,0.9462,197.2,79.67,14.0,0.485437158,15.49537671,60.67,7,16.67,0,0,0,False
1097029,50.0,,town,,False,4.0,1,195.0,True,0.0,B,True,True,49.39,414.5,54.99,8.25,0.36,-0.63,-0.1682,145.06,19.33,0.0,2.365187713,10.45895253,7.67,7,1.0,0,0,0,False
1036863,42.0,,suburban,True,True,9.0,2,686.0,True,79.99,B,False,True,36.76,173.25,32.49,0.0,0.8,-0.165,0.0196,13.13,17.0,7.0,3.541875,-8.087153812999999,1.33,23,0.0,0,0,0,False
1024799,60.0,crafts,suburban,False,True,6.0,3,122.0,True,39.99,B,False,True,45.13,384.75,39.99,43.25,0.0,1.685,0.5092,76.06,7.0,4.67,1.21675,-13.429673699999999,5.67,26,0.0,0,0,0,False
1045962,28.0,,,True,False,5.0,1,429.0,True,0.0,C,False,True,47.69,370.5,35.99,0.0,5.89,0.07,0.184,19.59,1.67,0.0,4.009794919,5.756172222999999,4.0,14,0.0,0,0,0,True
1001527,38.0,,suburban,True,True,9.0,2,656.0,True,29.99,A,False,True,55.58,389.5,30.0,70.25,0.0,0.65,0.2432,68.49,3.0,0.33,4.055555556,2.829465355,3.0,45,2.33,0,0,0,False
1049436,,,,,False,,3,145.0,False,79.99,F,True,False,40.48,499.0,44.99,11.0,0.0,-3.68,-0.0888,26.09,25.67,0.67,0.37449322399999996,-16.18420317,13.0,13,0.0,0,0,0,False
1015851,34.0,,,False,False,6.0,4,296.0,True,149.99,A,True,True,43.26,452.25,30.0,17.25,0.0,-5.565,-0.2322,94.47,50.67,12.67,0.926722079,4.323047177,3.33,24,0.0,1,1,0,True
1094826,30.0,,suburban,True,False,5.0,1,259.0,True,0.0,B,False,True,74.14,874.0,69.99,39.0,0.0,3.36,0.5642,147.98,43.67,13.0,2.7263336639999998,1.029594128,10.33,9,4.67,0,0,0,False
1022640,34.0,,town,True,False,6.0,2,395.0,False,29.99,C,False,True,63.17,248.25,29.99,106.5,0.49,-0.385,-0.0504,55.4,17.0,2.67,1.141705843,5.341840106,3.33,25,2.33,0,0,0,True
1016964,30.0,,,False,False,5.0,1,822.0,True,0.0,B,False,True,21.65,62.75,19.99,4.25,0.0,-0.755,-0.0332,9.78,9.67,4.0,0.828546935,-18.75233029,3.67,28,1.33,0,0,0,True
1038352,32.0,,,True,False,7.0,1,613.0,True,0.0,B,False,True,26.9,642.5,10.0,73.0,0.0,3.77,0.5820000000000001,94.31,20.0,8.67,1.7576318219999998,-2.39546101,21.67,21,0.33,0,0,0,True
1065103,,,,,False,,1,399.0,True,0.0,D,True,False,57.46,323.25,19.66,85.5,3.46,-6.465,-1.1492,44.26,14.0,0.0,4.074702886,6.885776535,3.33,14,6.0,0,0,0,False
1043972,40.0,,suburban,True,False,6.0,5,5.0,True,199.99,D,False,True,33.25,203.5,30.0,0.0,0.0,-0.61,0.0,31.55,8.67,1.33,1.936954045,9.26293696,5.0,19,1.33,1,0,0,False
1046471,60.0,professional,suburban,True,False,6.0,1,532.0,True,0.0,B,False,True,29.99,21.0,39.99,0.0,0.0,-0.36,0.0,0.0,0.67,0.0,1.0659999999999998,-10.76000034,0.67,18,0.0,0,0,0,False
1081025,,,,,False,,1,206.0,True,0.0,B,True,False,35.31,883.25,44.99,0.0,0.0,3.335,-0.0064,97.81,36.0,19.67,0.42562192,-13.008540400000001,56.67,7,35.0,0,0,0,False
1036789,28.0,,,,False,1.0,1,629.0,True,0.0,E,False,True,82.33,849.75,69.99,65.25,0.0,-1.395,-0.01,347.68,37.67,15.67,1.0468740840000001,17.55111883,9.0,21,5.67,0,0,0,False
1049355,,,town,,False,,2,360.0,True,79.99,B,True,False,150.2,1017.5,107.99,0.0,31.68,-4.61,-0.6538,184.88,40.67,4.33,2.106136364,5.885251386,6.67,13,1.67,0,0,0,True
1024995,28.0,student,suburban,True,True,8.0,2,552.0,False,29.99,B,True,True,40.0,307.0,44.75,12.5,0.0,1.9,0.3198,33.47,6.33,0.0,1.37074486,2.907145046,4.0,22,1.0,0,0,0,True
1050166,44.0,,,False,True,2.0,1,498.0,True,0.0,E,False,True,61.35,878.5,45.0,65.5,0.0,-17.57,-3.1518,204.63,51.0,18.0,0.9451186770000001,-12.64580072,29.33,17,1.33,0,0,0,False
1040810,22.0,,,,False,4.0,1,648.0,True,0.0,C,False,True,49.99,182.5,49.99,0.0,0.0,-1.05,0.0,23.65,11.33,0.33,1.683928008,1.99911726,3.0,22,0.0,0,0,0,True
1081411,58.0,clerical,suburban,True,True,6.0,1,371.0,True,0.0,C,False,True,39.48,247.5,44.99,0.0,4.25,3.95,0.2108,11.83,6.33,0.67,1.476456226,2.521819669,2.0,13,0.0,0,0,0,False
1056924,42.0,,,True,True,6.0,2,146.0,True,29.99,E,False,True,83.77,1013.25,60.56,36.75,0.0,-18.865,-1.5576,196.73,25.0,29.67,1.937720329,-15.42127673,17.0,17,0.33,0,0,0,False
1024759,46.0,,suburban,False,False,5.0,2,563.0,True,9.99,C,False,True,18.28,775.25,10.0,0.75,4.75,2.675,-0.1058,178.6,65.0,11.67,4.090547623,-9.101668708,8.67,22,0.0,0,0,0,False
1022181,26.0,,,False,False,1.0,3,129.0,True,29.99,E,False,False,65.89,1368.75,59.99,53.0,0.0,-7.835,-0.318,461.6,2.0,11.67,1.660251875,8.87236664,31.0,27,1.0,0,0,0,True
1091571,,,town,,False,,1,247.0,True,0.0,B,True,False,34.99,158.5,44.99,0.0,0.0,-0.73,0.0,7.88,6.33,0.0,3.715969989,5.7305190989999994,3.0,9,0.0,0,0,0,False
1005444,38.0,,,False,False,7.0,3,559.0,True,79.99,A,True,True,41.49,369.0,59.91,0.0,0.35,-0.14,-0.03,24.83,18.0,0.33,1.469387755,-3.7435970060000003,2.67,36,0.67,0,0,0,True
1033564,,,,,False,,1,727.0,False,0.0,B,True,False,64.3,428.5,30.0,98.0,0.0,2.85,0.889,73.88,17.33,0.0,2.841401841,8.034341298,24.67,24,0.0,0,0,0,True
1076009,46.0,,,True,False,6.0,4,189.0,True,79.99,B,True,True,61.03,902.0,44.99,62.0,0.0,-1.1,0.2452,189.45,53.0,4.33,0.755225005,13.43456758,49.67,14,2.33,0,0,0,True
1021032,52.0,professional,,True,False,7.0,1,728.0,False,0.0,B,False,True,59.69,512.0,49.99,15.0,0.0,-0.2,-0.0158,40.92,37.0,9.67,3.931305607,-1.518234289,16.0,24,14.0,0,0,0,True
1081671,44.0,professional,suburban,True,True,6.0,1,205.0,True,0.0,B,False,True,36.05,193.0,44.99,0.0,0.0,-2.16,-0.0212,11.41,14.67,1.67,2.304347826,14.67766069,2.67,7,0.0,0,0,0,False
1061911,32.0,professional,,True,True,6.0,2,150.0,True,59.99,B,False,True,10.49,76.25,10.0,0.0,0.49,-1.505,-0.0098,3.8,5.67,0.67,3.238571429,0.41645762399999997,2.67,12,0.0,0,0,0,True
1090766,30.0,,town,False,False,6.0,2,222.0,True,79.99,C,True,False,111.73,1314.5,84.99,141.0,0.0,-5.61,-0.715,234.42,55.0,22.33,2.624282694,-8.475000054,7.0,11,0.67,0,0,0,False
1078526,32.0,,,False,False,1.0,1,322.0,True,0.0,B,False,True,40.15,8.5,49.99,0.0,0.16,0.39,-0.0032,0.0,0.67,0.0,0.33,2.526499631,0.0,11,0.0,0,0,0,True
1060820,54.0,,suburban,,True,8.0,2,82.0,True,199.99,D,False,False,75.64,1188.0,59.99,63.0,0.0,5.18,0.8204,319.43,89.67,18.0,0.7832426690000001,16.02104129,18.0,12,4.67,0,0,0,False
1044441,28.0,,suburban,,False,,1,551.0,True,0.0,D,True,False,57.76,922.0,37.09,54.0,0.0,-7.8,-1.1894,189.46,14.67,1.0,1.227364341,-5.555790421,29.33,19,3.67,0,0,0,True
1026778,40.0,,suburban,,False,6.0,3,393.0,True,149.99,A,False,True,167.36,958.25,50.0,386.75,0.1,0.415,0.1866,269.31,30.0,27.33,2.285643646,-4.927497535,8.67,22,0.0,0,0,0,True
1024718,,,,,False,,3,191.0,True,99.99,E,False,False,146.16,1440.75,84.99,98.25,1.85,-0.795,-1.139,193.87,28.0,5.33,2.333789209,5.738611204,24.33,20,5.33,0,0,0,False
1034418,44.0,,town,False,False,6.0,2,114.0,True,79.99,D,False,True,43.15,110.5,52.25,0.0,0.1,-2.21,-1.0954,23.44,5.33,0.33,7.530805687000001,-10.40729429,4.67,20,0.0,0,0,0,False
1032942,,,suburban,,False,7.0,2,111.0,True,29.99,B,False,True,45.93,190.75,29.99,45.25,0.0,-0.235,-0.3188,0.0,0.0,0.0,0.0,4.660699633,0.0,21,0.0,0,0,0,True
1043353,,,town,,False,,1,516.0,True,0.0,B,True,False,84.73,320.5,29.99,138.75,0.0,-0.41,-0.1648,61.21,22.0,5.0,2.3165,3.425460212,4.33,17,0.0,0,0,0,True
1026388,42.0,professional,,False,False,6.0,2,512.0,True,29.99,B,False,True,139.34,789.0,48.89,280.5,0.2,0.3,-0.639,244.73,32.67,0.33,4.692597403,26.79909815,8.0,22,1.33,0,0,0,False
1000228,60.0,crafts,,False,False,6.0,2,669.0,False,29.99,C,False,True,56.49,355.0,55.0,0.0,0.0,-3.42,-0.0296,205.77,2.0,1.67,3.056829268,-3.4531348860000004,9.33,49,0.0,0,0,0,True
1085505,,,,,False,,2,231.0,True,199.99,B,True,False,19.99,0.0,19.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.125911248,0.0,12,0.0,0,0,0,True
1055529,40.0,,,,True,4.0,4,138.0,True,149.99,F,False,True,114.88,226.0,69.79,13.5,0.0,-4.5,-1.0978,6.02,2.0,0.67,1.2319228709999999,-7.030607285,1.33,13,0.0,0,0,0,True
1024750,,,,False,False,9.0,1,785.0,True,0.0,B,False,True,20.99,107.0,13.61,17.5,0.0,0.2,0.3244,51.6,12.33,4.0,0.661072972,-0.037351274,0.67,26,6.0,1,0,0,True
1086259,32.0,,,False,False,4.0,2,199.0,True,199.99,B,False,True,503.91,6103.75,200.15,1912.5,23.09,3.485,0.8602,1817.74,233.33,23.67,1.740581081,7.609037077999999,55.33,8,0.0,0,0,0,False
1081237,,,,,False,,1,205.0,True,0.0,D,True,False,53.48,477.25,54.91,0.0,0.0,-1.245,-0.2302,62.58,12.67,1.33,1.07296875,14.06710987,14.0,7,2.0,0,0,1,False
1093017,,,,,False,,4,80.0,True,199.99,C,True,True,82.01,1526.75,27.62,103.0,0.0,-11.075,-0.5916,420.49,67.0,30.33,0.73204866,1.557180171,17.67,8,8.67,0,0,0,True
1014700,34.0,,suburban,False,False,8.0,1,816.0,False,0.0,E,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3337791269999997,0.0,27,0.0,0,0,0,True
1090246,42.0,professional,,True,True,4.0,1,214.0,True,0.0,B,False,True,34.24,80.0,29.99,0.0,0.0,-1.3,-0.005,24.7,1.67,0.0,0.875,-2.583975569,2.0,7,0.0,0,0,0,False
1020654,56.0,professional,town,True,True,8.0,1,734.0,False,0.0,B,False,True,10.11,18.75,10.0,0.0,0.0,0.265,0.0068,0.0,0.33,0.0,11.12121212,31.94487908,0.0,24,0.0,0,0,0,True
1002315,32.0,,,,False,9.0,4,4.0,True,149.99,C,False,True,88.87,284.75,85.0,18.5,1.88,1.205,-0.319,25.17,9.67,5.33,1.750060489,4.157200347,8.67,39,0.0,0,0,0,True
1088416,34.0,,suburban,True,False,5.0,1,278.0,True,0.0,B,False,True,10.0,46.0,10.0,0.0,0.0,0.08,0.0,11.05,2.0,6.0,1.730103806,-15.62205626,0.33,10,5.0,0,0,0,True
1010869,,,suburban,,False,,2,412.0,True,29.99,F,True,False,58.31,623.0,56.25,0.0,0.3,-12.36,-1.1662,157.73,28.33,1.33,2.907507683,-4.533334731,28.33,30,0.0,1,0,0,False
1017447,34.0,,,False,False,5.0,3,402.0,False,9.99,C,False,True,33.53,15.25,29.99,0.0,0.29,0.515,-0.0058,0.0,0.0,0.0,1.335,21.35791425,0.0,25,0.33,0,0,0,True
1002298,28.0,,suburban,False,False,6.0,3,302.0,True,129.99,C,True,False,34.99,252.75,44.99,0.0,0.0,2.765,0.0,10.05,6.67,2.0,2.465457083,2.888391767,3.33,43,0.0,0,0,0,True
1019135,46.0,self-employed,,True,False,9.0,3,58.0,True,29.99,B,False,True,54.23,382.75,49.99,0.0,0.0,0.605,0.0198,14.88,11.0,0.0,2.791975068,-24.75305339,7.33,25,1.33,0,0,0,False
1035018,48.0,,suburban,False,True,8.0,2,90.0,True,59.99,G,False,True,94.41,945.75,59.51,120.25,3.52,5.225,0.4774,319.66,30.0,2.0,0.965623793,6.458100066,12.0,22,8.67,0,0,0,True
1030574,46.0,crafts,suburban,True,False,8.0,3,487.0,True,9.99,A,True,True,19.83,2.75,19.83,0.0,0.0,-0.055,-0.1966,0.0,0.0,0.0,0.0,-11.59084938,0.0,21,0.0,1,1,0,True
1015692,36.0,,,True,True,4.0,2,796.0,True,29.99,D,False,True,34.98,36.25,34.98,0.0,0.0,0.135,0.0,7.31,1.33,0.33,0.639166667,-1.7310487940000001,1.33,26,0.0,0,0,0,False
1042693,,,,,False,,1,460.0,True,0.0,E,True,False,60.12,330.5,39.99,38.75,10.57,7.13,0.7444,15.98,10.67,0.33,1.7868,6.458038394,4.0,15,1.67,0,0,0,True
1030048,,,town,,False,,1,741.0,True,0.0,B,True,False,22.5,30.5,30.0,0.0,0.0,1.79,0.15,0.0,0.0,0.0,0.0,8.098431787,0.0,25,0.0,0,0,0,False
1093381,,,,,False,,2,148.0,True,149.99,B,True,False,35.19,233.75,44.99,0.25,0.1,-0.795,-0.004,55.67,19.0,0.33,1.251610528,-5.760154045,4.67,8,0.0,0,0,0,False
1032892,,,,,False,,4,269.0,True,9.99,G,True,False,30.28,79.0,29.24,0.5,0.39,0.78,0.038,22.92,4.33,0.33,1.0,3.914773097,7.67,21,0.0,0,0,0,False
1000809,58.0,professional,,True,False,7.0,1,1396.0,False,0.0,A,False,True,26.73,33.0,25.0,2.75,0.0,0.1,0.0354,1.18,7.67,0.0,0.624906227,-3.325289616,2.33,46,0.0,0,0,0,True
1069760,,,suburban,,False,,1,367.0,False,0.0,E,True,False,33.49,254.5,41.12,0.0,0.0,-1.67,0.11,43.22,19.33,1.67,5.719643694,-20.04848852,15.33,13,4.33,0,0,0,False
1041376,24.0,,,,False,6.0,2,115.0,True,29.99,E,False,False,64.83,745.25,30.0,82.25,0.0,-1.845,0.6702,217.14,56.67,15.0,0.961538462,-2.731369593,9.67,20,3.67,0,0,3,False
1028860,,,,,False,,2,566.0,True,79.99,B,True,False,39.88,157.75,30.0,0.0,9.88,3.165,0.1428,2.06,4.67,0.0,5.445,6.968725909,8.0,25,0.0,0,0,0,True
1025386,52.0,,town,True,True,5.0,1,609.0,True,0.0,B,False,True,31.03,100.25,29.99,1.5,0.0,-0.545,-0.0208,20.24,0.33,0.0,1.92926045,-28.00094576,1.0,20,0.0,0,0,0,True
1044050,,,,,False,,1,447.0,True,0.0,E,True,False,55.8,152.0,49.99,0.0,0.0,-3.04,-0.0512,53.9,13.67,5.33,2.5478571430000003,6.79078284,1.33,15,0.0,0,0,0,True
1006724,28.0,,suburban,True,True,6.0,3,508.0,True,29.99,A,False,True,45.74,38.0,45.0,0.0,0.0,-0.7,-0.0148,0.85,4.67,0.33,4.868913858,1.02696938,2.0,33,0.0,0,0,0,True
1051428,,,town,,False,,1,380.0,True,0.0,B,True,False,13.45,225.0,10.0,0.0,0.47,2.4,-0.0172,29.3,23.33,1.33,0.98019802,5.621914626000001,14.67,13,0.0,0,0,0,True
1005686,,,rural,,False,,3,496.0,True,9.99,A,True,False,52.92,474.75,32.49,60.75,0.0,-1.775,-0.3596,60.14,12.33,1.33,1.94452381,2.095858401,9.33,34,0.67,0,0,0,True
1023690,26.0,,suburban,,False,3.0,3,310.0,True,29.99,G,False,True,58.69,820.0,54.98,0.25,0.39,3.38,-0.0652,305.87,6.67,2.33,0.87361239,-6.36369275,13.0,23,10.33,0,0,0,False
1022007,,,suburban,,False,,1,716.0,True,0.0,B,True,False,39.87,413.25,50.0,6.25,0.0,-7.525,-0.7974,131.43,30.33,7.33,1.6976437880000002,-4.231304724,8.0,24,0.67,0,0,0,True
1089705,,,,False,True,3.0,1,264.0,True,0.0,E,False,True,86.23,93.0,84.1,2.0,0.1,-1.7,-0.4524,9.0,8.67,1.0,0.923254472,5.05557752,3.0,9,1.0,0,0,0,False
1057815,44.0,,rural,True,False,4.0,1,393.0,True,0.0,B,False,True,68.2,560.5,67.49,22.75,0.31,-3.83,-0.2992,237.91,14.0,7.33,4.452527744,9.940457392999999,2.0,13,9.0,0,0,0,True
1061620,26.0,professional,,False,False,6.0,1,480.0,True,0.0,B,False,True,33.46,154.5,39.99,0.0,0.0,-0.19,0.01,22.97,3.67,1.33,4.583333333,-11.95714552,3.0,16,0.0,0,0,0,True
1005608,,,suburban,,False,,4,78.0,True,29.99,F,True,False,75.23,552.75,69.99,47.5,0.0,1.425,-0.3048,27.54,22.0,3.0,2.632323804,1.2513681540000001,10.67,36,2.67,0,0,0,False
1092170,42.0,,,False,False,7.0,1,240.0,True,0.0,C,False,True,35.84,442.0,44.99,1.5,0.0,-1.22,-0.017,177.06,0.0,0.67,0.68,8.868332416,18.33,8,5.67,0,0,0,False
1005056,,,town,,False,,6,40.0,True,79.99,A,True,False,132.54,1174.5,159.99,0.0,1.87,6.37,-1.1159999999999999,307.11,42.0,22.0,5.2836515319999995,3.693686483,28.0,37,0.0,0,0,0,False
1043145,50.0,self-employed,,,False,7.0,1,625.0,True,0.0,B,False,True,40.69,68.0,44.99,0.0,5.7,0.64,0.3418,5.78,3.33,0.0,0.8220000000000001,3.5111828789999997,0.67,21,0.0,0,0,2,False
1031364,,,town,,False,,1,630.0,False,0.0,E,True,False,73.67,430.5,30.0,111.25,0.0,-0.79,-0.3546,29.33,7.33,0.0,1.51675,-13.51809682,8.33,21,0.0,0,0,0,True
1059200,,,,,False,,1,324.0,True,0.0,D,True,False,46.35,228.5,59.99,0.0,0.61,-0.23,-0.7559999999999999,20.07,8.67,0.0,2.164830991,-10.7568065,63.0,11,0.33,0,0,0,False
1087873,,,,,False,,1,345.0,True,0.0,B,True,False,103.36,1336.75,69.99,131.0,0.47,-0.795,-0.8142,529.27,72.0,26.67,1.297312368,2.743009388,5.33,12,2.33,0,0,1,True
1071569,32.0,professional,town,True,True,5.0,2,176.0,True,149.99,G,False,True,26.97,0.0,34.47,0.0,0.0,0.0,0.741,0.0,0.0,0.0,0.0,4.569121238999999,0.0,10,0.0,0,0,0,True
1053185,,,,,False,,3,146.0,True,199.99,E,True,False,360.33,4220.5,84.99,1095.25,11.28,3.99,1.403,541.09,610.33,140.33,1.069224061,4.867798058,81.67,14,17.67,0,0,0,False
1018574,40.0,,suburban,,False,8.0,2,421.0,True,59.99,A,True,True,34.73,123.0,39.99,0.0,0.0,0.66,0.005,22.84,6.0,0.67,0.543839208,-13.13435625,2.33,27,0.0,0,0,0,True
1045433,,,,,False,4.0,2,291.0,True,149.99,G,True,False,40.24,738.5,44.99,15.0,0.0,-3.83,0.18899999999999997,109.79,41.67,12.67,0.16947319100000002,5.405476367,6.33,20,15.67,0,0,0,False
1085137,56.0,professional,rural,True,False,9.0,1,362.0,True,0.0,B,False,True,49.62,138.0,57.99,0.0,0.64,-0.86,0.0466,1.4,0.33,0.0,4.8498845269999995,2.8831974189999996,9.0,12,0.0,0,0,1,False
1012744,56.0,,,,False,3.0,1,860.0,True,0.0,A,False,True,55.45,86.0,49.99,0.0,2.02,-1.68,-0.1092,9.76,4.33,0.0,3.092769441,5.4132527999999995,1.67,28,0.33,0,0,0,True
1055099,38.0,,suburban,,False,3.0,1,457.0,True,0.0,B,False,True,60.14,479.75,49.99,30.0,1.13,1.465,0.1168,153.87,1.33,0.0,5.8271363339999995,-3.85308686,10.33,16,0.0,0,0,0,True
1012802,30.0,student,suburban,True,False,8.0,2,347.0,True,29.99,A,False,True,42.45,605.75,44.99,19.0,0.0,2.905,0.1798,30.09,17.67,5.33,1.3466508240000001,-6.6480967170000005,10.67,26,2.33,0,0,0,True
1074260,22.0,,town,,False,1.0,1,233.0,True,0.0,B,False,True,44.65,51.25,50.66,0.0,0.42,-1.025,-1.6772,1.46,1.33,0.0,1.0,-1.453569841,0.0,8,0.0,0,0,1,True
1017613,40.0,,,True,False,8.0,6,74.0,True,149.99,A,False,True,30.25,199.0,30.0,0.0,0.0,-1.42,-0.005,82.4,5.0,0.0,11.445,9.944188656,3.0,27,0.0,0,0,0,False
1039801,50.0,,suburban,False,False,7.0,4,439.0,True,199.99,B,False,True,229.35,1998.25,149.99,247.0,9.24,-7.545,-0.9918,0.0,0.0,0.0,0.0,-7.843334255,0.0,22,0.0,0,0,0,True
1053609,,,,,False,,2,213.0,True,29.99,E,True,False,98.6,576.75,87.45,51.5,0.0,-2.595,-0.5722,162.91,18.0,12.33,5.39848529,-6.937192797000001,8.67,16,7.0,0,0,0,True
1052214,70.0,,,True,False,4.0,1,481.0,True,0.0,C,False,True,39.99,11.5,39.99,0.0,0.0,-0.11,0.0,0.0,0.0,0.0,1.255639098,-12.40403526,2.67,16,0.0,0,0,0,False
1021169,44.0,professional,,False,False,4.0,1,773.0,True,0.0,B,False,True,20.53,78.5,19.99,0.75,0.0,-0.23,-0.0108,0.0,8.33,0.0,3.667142857,-9.235247778,4.67,26,0.0,0,0,0,False
1062287,38.0,clerical,,False,True,5.0,1,307.0,True,0.0,B,False,True,34.51,103.75,39.99,0.0,0.0,-1.035,-0.0104,12.28,11.33,12.33,1.2132,-1.926129611,11.33,10,0.0,0,0,0,True
1068134,50.0,professional,,True,False,5.0,1,332.0,True,0.0,C,False,True,25.29,94.25,22.25,0.0,0.0,3.435,0.8982,3.15,2.0,0.33,1.637107776,-4.118442439,2.0,11,0.33,0,0,0,False
